id,p,nao_p,classe
1019,0.0005088467532800946,0.0001704964983902024,1.0
1034,0.00041063197471380745,0.10089877542695282,1.0
1039,0.0003315331396465217,0.10115862995926778,1.0
1049,0.0002941455156113012,0.00015495344785996016,1.0
1057,0.0005183435841487016,0.10086584244428444,1.0
1064,0.00032904010610957583,0.0002548855176549364,1.0
1072,0.0004191866873719116,0.0002126601766283897,1.0
1080,0.0001703993328661206,0.00018760453262215996,1.0
1088,0.000310796363904058,0.00031120295565696215,1.0
1095,0.00048165681848295677,0.00011404312690962314,1.0
1103,0.0004248966389596418,0.10085044680478783,1.0
1110,0.00044371438395756724,0.0002962784631923026,1.0
1118,0.0003585001145236976,0.00015449156261430094,1.0
1127,0.0003998712916893058,0.00019577762367373316,1.0
1132,0.000533371262195818,0.10113997619860118,1.0
1140,0.0004230892558418876,0.00010631676014623486,1.0
1151,0.00034697488654944985,0.00016074407375169685,1.0
1161,0.0004479909839329826,0.00013319257527328034,1.0
1170,0.00029786686616295894,8.566164869777134e-05,1.0
1177,0.0005771478463129615,0.00020083690566349429,1.0
1182,0.0003394839286524617,0.0003151603030445139,1.0
1188,0.00027352380404724845,0.000237175319309952,1.0
1194,0.00031585950675902275,9.420049615223913e-05,1.0
1201,0.00046616622768230883,0.00023766166848630777,1.0
1206,0.0004200114985022911,0.00015239092262296424,1.0
1215,0.00021212298990471394,0.10082780432729374,1.0
1225,0.00041123634543112857,0.00011790491569779602,1.0
1235,0.0005546700465731364,0.1008322217255917,1.0
1242,0.0006294756412030031,0.10074346174876098,1.0
1252,0.0004750171408739852,0.00021204909405690125,1.0
1258,0.0006427611425405961,0.10069212741523707,1.0
1268,0.0003485302270397407,0.10073353019622443,1.0
1277,0.00038651591663017414,7.97653787908198e-05,1.0
1283,0.0004602255543769314,0.0001333276184608723,1.0
1291,0.0004143068729282827,0.10068272432615842,1.0
1301,0.0005994863789242533,0.0002908160720076981,1.0
1311,0.0006126504159646862,0.00015048346205180296,1.0
1321,0.0003568590245266116,0.10106714985767433,1.0
1330,0.0003048176588114221,0.00015296131703173448,1.0
1336,0.00045407862439170426,0.00011967050242549063,1.0
1347,0.0004494498105522453,0.10096047511972413,1.0
1355,0.00047568257721301876,0.10077331100044522,1.0
1363,0.00039996143748045236,0.0001314072588732178,1.0
1371,0.0005143143523615152,0.0002154181614151889,1.0
1381,0.0003898530588706522,0.0001425883448994237,1.0
1388,0.0004416752606711289,0.00010953437812621283,1.0
1394,0.00040533662518586603,0.00022660326796383122,1.0
1400,0.0003302420145364225,0.00022132696906142547,1.0
1408,0.0003241488706727583,0.00016109883335325967,1.0
1417,0.000518295628604445,0.10054157268937515,1.0
1424,0.0003440363195790921,0.10096131552363194,1.0
1431,0.00043422375251406004,0.10077344691194537,1.0
1438,0.0003003465862197088,0.00032825636354649854,1.0
1445,0.00018122393522836878,0.10113830891456209,1.0
1452,0.00018798037655451072,9.767047035265505e-05,1.0
1460,0.0006396286073851298,0.10024775959467909,1.0
1464,0.00026493243619187234,0.00018666213215105633,1.0
1473,0.0006484299231892532,0.0002050150037112924,1.0
1481,0.0004375532339764266,0.1003567658551553,1.0
1486,0.00024821785950080496,0.10157467394868101,1.0
1492,0.0004203980488459392,0.1007212411394152,1.0
1499,0.0005961212678823703,0.00018687680391282606,1.0
1507,0.00032550905459998103,0.0001527828776856767,1.0
1511,0.0002529169557169013,0.0003201397985411932,1.0
1516,0.00033106016136746474,0.0001501934500125148,1.0
1525,0.0005936352837966905,0.10071808145942776,1.0
1530,0.0002781183336798933,0.0002874516357306282,1.0
1534,0.0005413441680932584,0.000284305434593526,1.0
1541,0.0003568530443539133,0.10122307211078678,1.0
1547,0.00033729038940874306,0.00016968770372722923,1.0
1551,0.00047841205952167714,0.00012875526580587808,1.0
1558,0.00020866406381319275,0.10065189763597211,1.0
1565,0.00030295614676151077,0.0002006709424310534,1.0
1577,0.00026241547629406154,0.10198239556750907,1.0
1586,0.00020722543191246148,0.00038257071070544924,1.0
1593,0.0005974157351677934,0.00019922981624300473,1.0
1601,0.0004993359354355788,0.10084296232717573,1.0
1608,0.0003529244784720402,0.00022055285351241423,1.0
1615,0.00037209348695508497,0.00027576160561770113,1.0
1620,0.00036520487246554295,0.1006048959094457,1.0
1625,0.0007872950849693366,8.337433593351323e-05,1.0
1634,0.00032354852017197787,0.0001401868702536824,1.0
1641,0.0006558725364061918,0.00016010301193857335,1.0
1647,0.0006117120020883367,0.00022837193338911914,1.0
1653,0.0006139019224215155,0.00013468851337983278,1.0
1659,0.0004835635217476921,0.10145924599090263,1.0
1670,0.0004760442856805495,0.0001136642523669065,1.0
1680,0.00039567617163478264,0.00014813109944188558,1.0
1682,0.0004993158307336542,0.0001660880217917752,1.0
1690,0.0002402443851964403,0.0001272395521947496,1.0
1698,0.0004530222741316889,0.00016258396255522988,1.0
1702,0.00029839145823188176,0.10082637320830531,1.0
1709,0.0004677672600530644,0.0001928990574745223,1.0
1714,0.00026125885936918996,0.00018447151209351014,1.0
1721,0.0005816590734129705,0.00016222561380402155,1.0
1730,0.0005783253239582451,0.00015171560149341074,1.0
1736,0.0003424252644784669,0.10086974388041287,1.0
1741,0.0003529501460059631,0.10115432189352898,1.0
1748,0.000308028027645061,9.067363194332145e-05,1.0
1751,0.0004388182042231818,0.00021477480058573734,1.0
1758,0.00023503466868816247,0.10116693273400737,1.0
1764,0.0004820926281571876,0.10040599542899908,1.0
1770,0.0005362714054352528,0.00018792040356949946,1.0
1778,0.0005398402905724668,0.00040587211801604766,1.0
1791,0.000354717543264576,9.642304042208501e-05,1.0
1802,0.0003110924623960525,0.00011125199216500408,1.0
1811,0.0002779559131365385,0.10095223666555553,1.0
1814,0.0003384380889606309,0.00019620806572559626,1.0
1818,0.000467512848864197,0.0002086507598268257,1.0
1828,0.0003846888511677826,0.10091567341754262,1.0
1834,0.00038678514709293793,0.10060564738531896,1.0
1839,0.00034439409258400094,0.00010847197551791921,1.0
1847,0.00041158438618492865,0.00015769718403563256,1.0
1853,0.0003060633228789513,7.667421430347101e-05,1.0
1860,0.00022855843296715994,4.8184160903412954e-05,1.0
1865,0.00047061085249379696,0.0002424720742764193,1.0
1870,0.0004937717747998588,0.00014678726930993427,1.0
1876,0.00037735381125920156,0.10084041777117553,1.0
1882,0.000639713956745489,3.8791450415592954e-05,1.0
1886,0.0004796527904717878,0.0002526499231412836,1.0
1893,0.00029754919100456425,9.33710590923869e-05,1.0
1901,0.00033790097775872015,0.10076659023757,1.0
1907,0.0004624923737479389,0.000172909240912835,1.0
1916,0.0003752258317649257,9.13169874721904e-05,1.0
1918,0.00022897366008256667,0.0002624207519083413,1.0
1925,0.000290130776293801,9.369892339464626e-05,1.0
1930,0.00022200484131712234,0.10106925975161958,1.0
1936,0.00028628726673472917,0.00017588236303705656,1.0
1944,0.0002675049696151054,0.00015284596906941107,1.0
1951,0.00020356133351330432,0.0004348213686979712,1.0
1961,0.00045025675046582946,0.00013619816515120632,1.0
1970,0.0006278937053243415,0.00019368222104852197,1.0
1981,0.00033882573725217376,0.000262455134679596,1.0
1990,0.00026321417908264444,0.10114998154405608,1.0
1998,0.00029256276386958874,0.1006079603207222,1.0
2003,0.00052437094166572,0.1003460418434189,1.0
2006,0.0005060284839642756,0.10093362715649212,1.0
2014,0.00033881181891290304,0.0001293018312405932,1.0
2019,0.00041209751470855827,0.10058338756209581,1.0
2024,0.0005978795726210554,0.1004806349367479,1.0
2031,0.0003915780822009425,0.00011136180938947426,1.0
2040,0.00024873826301283,0.00016480174374630758,1.0
2046,0.0003459012545829161,0.00032351068707799817,1.0
2053,0.000265554956398984,0.00010030570990915839,1.0
2058,0.0004542389325878445,0.10099996602627492,1.0
2065,0.0004950685789977706,0.10077776675405112,1.0
2069,0.0006163936807276464,0.00016697931919135048,1.0
2076,0.00033621759371100135,0.00014792235155503984,1.0
2082,0.0004698320473784552,0.10059428298540654,1.0
2086,0.00048433870676308085,0.00012673843525984078,1.0
2092,0.00037557651458537135,0.1012119272709965,1.0
2101,0.000493328956172759,0.10063033326493981,1.0
2106,0.0004934959661848058,0.0001609559842405321,1.0
2112,0.00029944747678237356,0.00021610530815103406,1.0
2119,0.0002151264853400262,0.00011644749378213415,1.0
2128,0.0003741950067777329,0.00019821678944520701,1.0
2134,0.00031825247042402156,0.0002554256302877551,1.0
2139,0.000391544874564515,0.10070286815536474,1.0
2144,0.00029115693892409704,5.789549022591737e-05,1.0
2151,0.0004921437224308866,0.00030966344898397376,1.0
2156,0.0004890451598283991,0.0001663869330622171,1.0
2160,0.0002500909451728601,0.0001711410563672749,1.0
2170,0.00023553215674759656,0.00012424430850625895,1.0
2179,0.0004176073585511084,0.00029937500967229465,1.0
2185,0.0005313405489868671,0.00011301250641611928,1.0
2192,0.0002979549455625742,0.0002598252978564425,1.0
2197,0.0004277670626808487,0.10130198893730331,1.0
2203,0.0006266771960962615,0.00018366942611842496,1.0
2209,0.0005298606970306675,0.10068716366366556,1.0
2215,0.0004942934618148567,0.00011044514279205908,1.0
2220,0.00014308750000133146,0.00031510385592811176,1.0
2229,0.0002764928073847146,0.00041490695355893433,1.0
2238,0.0003073160435255939,0.0005091666923884459,1.0
2248,0.00048007861301585996,0.00034181428006903824,1.0
2253,0.0002090483178384579,0.00015129999615166965,1.0
2260,0.00023745271760382584,0.0002625039798359067,1.0
2268,0.0003194601908939546,0.00021692165554638025,1.0
2273,0.000368523681029013,0.000341998473577826,1.0
2281,0.0003552613130668886,0.10136790163095605,1.0
2293,0.0002233675870910065,0.1014992232710579,1.0
2307,0.0004474110519713356,0.00018334530943179083,1.0
2318,0.00030719442633846486,0.0002510625768760833,1.0
2326,0.0005593267661911002,0.0002765825418166993,1.0
2335,0.000227534459510752,0.0001731910660444783,1.0
2342,0.0004330359223786364,0.00025113580443213217,1.0
2349,0.00034578720109614946,0.00032188830067662844,1.0
2357,0.0003554679720830274,0.0002844514769764077,1.0
2363,0.00023159095287868378,0.101048001607416,1.0
2370,0.00028291084088710223,0.0002999062421436458,1.0
2374,0.00016271098267923664,0.10127035864385203,1.0
2381,0.00013335305598085483,0.0002940519036642303,1.0
2392,0.0001440547105682482,0.0003669700964890135,1.0
2397,0.0004931676873964306,0.0004897138084933167,1.0
2406,0.00030590972450954436,0.10088115176324895,1.0
2413,0.000525022746170252,0.00023217911745585198,1.0
2423,0.0005434736517490284,0.1008611012423741,1.0
2434,0.0003384573479205905,0.10076851097324727,1.0
2443,0.00039183286936890965,0.10104311968865627,1.0
2452,0.0004124912615288086,0.0004069076695413934,1.0
2459,0.0003870740729078384,0.0002376852858049002,1.0
2468,0.00021758084282494166,0.10116324252245598,1.0
2475,0.00045915794632814006,0.10145242836964113,1.0
2486,0.00026376958635239135,0.00046747606469318054,1.0
2490,0.00016103766497181033,0.0003737632320607568,1.0
2502,0.00028992573291709145,0.00036076931271640907,1.0
2510,0.00019936859273045335,0.00011684626175900645,1.0
2513,0.0004646358994356539,0.10085749279100918,1.0
2520,0.00032049253429580976,0.0006553134376606182,1.0
2530,0.0003837021638968213,0.0002679551483792208,1.0
2535,0.0002644965928545034,0.10086443315543805,1.0
2540,0.00033534926645797654,0.0003102560875210926,1.0
2548,0.00035159628821930245,0.0002796352385489209,1.0
2557,0.000483708320571689,0.00022856063349011732,1.0
2570,0.00023160421472646878,0.00020992677171393324,1.0
2585,0.000453103404429099,0.0002950010879130413,1.0
2592,0.00020609564563901225,0.0003234631855654111,1.0
2598,0.00037031746171219777,0.0004017743675909406,1.0
2609,0.0003845250405733054,0.10073340387998614,1.0
2616,0.00040696363729902533,0.00015563206108206768,1.0
2621,0.00033128042345463316,0.0005023362487549418,1.0
2634,0.0005317294393706511,0.10114711943471494,1.0
2649,0.0002571044768413994,0.10115252069978761,1.0
2658,0.0005500215427425073,0.10061495600660819,1.0
2667,0.00036408758344017234,0.10126164416847201,1.0
2672,0.00028886389781779476,0.10076639724848159,1.0
2681,0.0001947682073802139,0.10116983074602545,1.0
2690,0.00027478529627309123,0.10112265238248012,1.0
2694,0.0003187305385822006,0.0002618065638481416,1.0
2699,0.0003202424222379546,0.00016391285826077544,1.0
2710,0.0003339841607300182,0.0004952571736218125,1.0
2716,0.00040042152617821383,0.0002941504034992694,1.0
2730,0.0004543329483943832,0.0003896784232775806,1.0
2738,0.00040589023027665983,0.10101059921696386,1.0
2749,0.00021172327091834302,0.00042509211975536607,1.0
2757,0.00028361790913151324,0.10117708511447246,1.0
2765,0.00039669646571952673,0.00021182949839170675,1.0
2770,0.00019817461111019984,0.0003995880993722379,1.0
2776,0.0003395603236504307,0.0002601690382958526,1.0
2781,0.00046593971670039257,0.00033071307705835053,1.0
2790,0.0004636517892628322,0.00024776338263598677,1.0
2797,0.0005773538850866293,0.0003793047905140492,1.0
2808,0.0003403246800356681,0.00030348212025238687,1.0
2818,0.0004498756695914244,0.00030163001700322847,1.0
2821,0.0004047161428612861,0.00015146194587133927,1.0
2832,0.0003505059522738061,0.00038400631109062656,1.0
2846,0.00029177057610355625,0.00044934360728468207,1.0
2855,0.00025984141637051605,0.0002570308779627963,1.0
2863,0.0004192847487311359,0.00034651071956147764,1.0
2870,0.00041720317544337055,0.00024106954917654398,1.0
2874,0.00022944764930343342,0.00019165914026531873,1.0
2880,0.0004727396921559284,0.0005425487867956744,1.0
2888,0.00038513576512632524,0.10118952208188112,1.0
2894,0.0004199636172868388,0.0003209683377681393,1.0
2900,0.0005609042111234648,0.10101827901841112,1.0
2907,0.00034785082270535954,0.00026351224865245646,1.0
2913,0.0002590440010427018,0.0003668141725771809,1.0
2923,0.00034251481725066616,0.000317150190844752,1.0
2933,0.0003180550231294062,0.10149946565385741,1.0
2940,0.0003111816650653513,0.00025108511106472606,1.0
2943,0.00031922752342994554,0.10077048464528221,1.0
2946,0.0001909014585693737,0.0004936207936277502,1.0
2953,0.00034735747482141083,0.10112395422632724,1.0
2966,0.00019935710028590374,0.10146597199062175,1.0
2974,0.000322043027895444,0.0002980417748988958,1.0
2983,0.00017820199259730997,0.10156400605377532,1.0
2989,0.0003838886037968096,0.10054783494173748,1.0
2995,0.0004474907155735852,0.00040976877645382097,1.0
3002,0.00029414826841164116,0.0002799092202949661,1.0
3008,0.00027258929845666894,0.1010617742578849,1.0
3016,0.00035122317428352534,0.00032830040092932664,1.0
3022,0.0003853554550827988,0.00038405786623348407,1.0
3029,0.00027213176220946373,0.00019400318557444537,1.0
3037,0.0002729324477989134,0.00026151894887108004,1.0
3045,0.00023448602337569353,0.0002943296214047836,1.0
3051,0.00040803468366964844,0.0004633784646199838,1.0
3057,0.0004389634678864365,0.10049609902731967,1.0
3061,0.00025194289354971226,0.10090740167439674,1.0
3066,0.00035096567182768806,0.1017776720289272,1.0
3076,0.0003363958012496799,0.0003380418173926619,1.0
3082,0.00034569566560183903,0.0002316030302335354,1.0
3087,0.0002549738736928729,0.10081638381614214,1.0
3093,0.0002517110250309606,0.00035551779621173084,1.0
3102,0.0006706834538329643,0.0002087876236139326,1.0
3110,0.00039865566670768053,0.00025827984857392823,1.0
3118,0.00045994224174022064,0.0004215884372460059,1.0
3124,0.0003825382079939487,0.00039796602264792995,1.0
3136,0.00022453433983493244,0.0006603538066074721,1.0
3147,0.0004796013746789659,0.10102212729739393,1.0
3157,0.0003941088143079184,0.00031771757857340394,1.0
3172,0.0002903312141620145,0.10074407168535468,1.0
3180,0.0004068850574401869,0.10084984046704772,1.0
3189,0.0003046283965043602,0.0003870830214901956,1.0
3201,0.0001973505873653419,0.0003073103153524379,1.0
3208,0.0006041069299367183,0.00037636774651416164,1.0
3214,0.0003734446429276409,0.10145802423815344,1.0
3222,0.00046144953629868196,0.0002660516684594169,1.0
3228,0.00035719506315511334,0.10117596627188875,1.0
3241,0.0002695057239498356,0.00040667947678468537,1.0
3247,0.00032105735985693513,0.10103595580424776,1.0
3254,0.00022704875567996008,0.0002246699253214987,1.0
3261,0.0004772704282428597,0.000426616801781224,1.0
3266,0.000309271156359854,0.00045725717365112335,1.0
3270,0.0003017852343411759,0.000368332976101512,1.0
3277,0.00035315344336883376,0.10051885699007108,1.0
3282,0.0002537965534555612,0.00036766828512780226,1.0
3285,0.0002401431191842339,0.10087362458316693,1.0
3291,0.000331416415307108,0.000396971852940029,1.0
3300,0.000280108021283811,0.0004561103455230705,1.0
3302,0.0004724142514907434,0.00025872461506801355,1.0
3305,0.0002949308864096836,0.0005816568179165441,1.0
3310,0.00025425342843561334,0.0005191112276463622,1.0
3320,0.0006098336606633458,0.10053103644190152,1.0
3329,0.0003141069475301074,0.00025313926482877067,1.0
3335,0.00039635434719139545,0.0003037692878425136,1.0
3340,0.00023367290507512298,0.10071466051196551,1.0
3346,0.00037861596786025603,0.0003134769105640242,1.0
3352,0.0002562254564076824,0.00040212773222898427,1.0
3363,0.0002367178917904193,0.0002144662742986356,1.0
3367,0.00045170759917627454,0.0002576446804124908,1.0
3371,0.00047754777805530973,0.00036443414775692346,1.0
3376,0.000266346927866961,0.00032066960731599295,1.0
3383,0.0003493436006960723,0.0005216197554037667,1.0
3391,0.00043085719023091087,0.00029556458272321116,1.0
3401,0.0003860257313307479,0.10130319155841837,1.0
3410,0.0003241441777274128,0.00038884813535937563,1.0
3414,0.0003361086242788834,0.0002798477249995347,1.0
3418,0.00032780616400016955,0.10071787701569027,1.0
3426,0.00026455105093655225,0.0002148198595516579,1.0
3436,0.0003288992539861343,0.00039187617810092223,1.0
3445,0.0003290762025616493,0.0005408706832140743,1.0
3452,0.0004624835655573638,0.0003454996760147256,1.0
3464,0.0004058975908885086,0.0002738199861273254,1.0
3472,0.000434612428009443,0.000292188347815864,1.0
3480,0.000313765091108273,0.00026715813583947685,1.0
3484,0.0002927484115664065,0.10074649957169457,1.0
3489,0.00017192763476337535,0.000218547951349056,1.0
3494,0.00043225149498464304,0.00024009903455545476,1.0
3503,0.00025924027089865213,0.00019472900964902034,1.0
3510,0.0004517223610569572,0.0004463849119402427,1.0
3516,0.00032341265460719953,0.0004054247614782172,1.0
3529,0.00029581910247623226,0.00017382197730784568,1.0
3536,0.0001793170041453255,0.00025733302738734255,1.0
3544,0.0002052513707846731,0.00037140689290379356,1.0
3550,0.0003077924963550528,0.000326523498418123,1.0
3555,0.0004391620893203925,0.00020195764841655692,1.0
3561,0.00017626620643067869,0.00034236769863162667,1.0
3569,0.0003410210042311087,0.00024221531249358876,1.0
3578,0.00020790683356386168,0.000253788295481043,1.0
3585,0.0003364930513214707,0.00014091906993678036,1.0
3592,0.00011316207598059382,6.05998239490626e-05,1.0
3603,0.0003699072797657846,0.00036790077493785347,1.0
3609,0.00032648810758378975,0.0002993779315925347,1.0
3623,0.0003216407831403709,0.00041851832095586225,1.0
3631,0.0003374511076363643,0.0003222656992326879,1.0
3638,0.00037906727932167275,0.0002577357866218605,1.0
3642,0.00036142981482782053,0.0002635927021917546,1.0
3655,0.00045021465599885674,0.10110054372892592,1.0
3662,0.0003090246547765912,0.00029473392252420453,1.0
3671,0.00031979708162292736,0.000499843387958175,1.0
3682,0.0003694848342499946,0.0002855015403965023,1.0
3692,0.0002659767541816468,0.00034406188449367063,1.0
3696,0.0004293298922025209,0.0005184479094419372,1.0
3704,0.0004008858321025775,0.00026392056540669743,1.0
3708,0.00037726803530262025,0.00017402355220246435,1.0
3717,0.00016997521863128617,0.00025610313499004056,1.0
3725,0.0002879846658045769,0.00029778823854880246,1.0
3730,0.0003700936248787109,0.10112859833028734,1.0
3734,0.0004410963812984309,0.00013301935838833367,1.0
3747,0.0003764490484572212,0.10073962972072266,1.0
3749,0.0005397719245722833,0.0004488555086638974,1.0
3759,0.00027784126221212866,0.10107636862292654,1.0
3763,0.00043047068927320136,0.0004452489465596146,1.0
3772,0.0003281653717944734,0.00022100900279965524,1.0
3780,0.0003498279032231158,0.10177713280318842,1.0
3790,0.00035376653031944167,0.00033133211732947566,1.0
3799,0.00036543883319873195,0.10060584852686978,1.0
3803,0.00039665147320059924,0.00033337901478568664,1.0
3810,0.000287420789875803,0.00041355553545256496,1.0
3818,0.00018554663530974616,0.00018050917832845612,1.0
3825,0.0002627668706290306,0.10097571856758428,1.0
3835,0.00043686052277419976,0.00022767700211707095,1.0
3841,0.0003592021972340481,0.00018559117493934874,1.0
3848,0.0004148169340553518,0.0004543868452498769,1.0
3856,0.0002428268195850352,0.000659837946388233,1.0
3859,0.00035779878483029894,0.0003231445630842985,1.0
3867,0.0003548038445343066,0.10113723657644766,1.0
3875,0.00042959368313382255,0.00028368483899794596,1.0
3880,0.0004081926928106801,0.10176700983406611,1.0
3887,0.00025710260714592,0.10124923868886566,1.0
3898,0.00032274996557164586,0.00019639715587771399,1.0
3907,0.0001926559099895891,0.00033536796386080545,1.0
3914,0.00035647937888688507,0.0006387868082200722,1.0
3922,0.00035421232677867727,0.0002890376899594864,1.0
3928,0.0005815100519611979,0.1015532814264444,1.0
3937,0.00023601971494452992,0.10048963084602107,1.0
3940,0.00015658267898995101,0.00027900063996578003,1.0
3946,0.00021864817391363474,0.00041656150406117493,1.0
3952,0.0003122031178910358,0.10158819617466126,1.0
3959,0.0002673328657541337,0.00023310864904686423,1.0
3966,0.0004876560285240984,0.10101174595178768,1.0
3972,0.0002005406234741999,0.00029220893617855516,1.0
3981,0.0002592278190590344,0.1013627847438782,1.0
3987,0.00028180565369192,0.00020357500290209198,1.0
