id,p,nao_p,classe
630,0.015715936296352546,0.02604222682402044,1.0
638,0.0020574735692872443,0.0035010682246995424,1.0
650,0.010518611661773867,0.01462706201794761,1.0
656,0.008880708823130981,0.017476539177267575,1.0
664,0.009845490926368527,0.021179684942828264,1.0
670,0.003494034955002012,0.006654148925709971,1.0
680,0.030908595890454065,0.0547175616770483,1.0
688,0.007884892793365326,0.0038595437350787192,1.0
694,0.012956223527462968,0.02915972579481406,1.0
700,0.010110951024151243,0.013757294864450195,1.0
708,0.006124144655734269,0.01031671981065119,1.0
715,0.006148326011141139,0.003943039414173148,1.0
722,0.008823596766028686,0.015314142132377619,1.0
729,0.02003573916041683,0.038286690525468986,1.0
735,0.00636936703482101,0.011224349238643279,1.0
742,0.01502090523187643,0.02501160039050518,1.0
748,0.011750125985519857,0.019992640719858994,1.0
758,0.014025698638088193,0.02142742824332649,1.0
766,0.012010604279691892,0.023946370402531014,1.0
773,0.007351210632245091,0.01041102676783101,1.0
780,0.02094603297442694,0.031954334401520464,1.0
787,0.026699303272742007,0.0464523448798191,1.0
796,0.015273474923358996,0.03536472248918235,1.0
803,0.02345272731374047,0.046021908451297326,1.0
810,0.01429878684801902,0.02682504031604056,1.0
818,0.0076909682440337735,0.010311453347853269,1.0
826,0.00925269235945466,0.012255044545974899,1.0
835,0.013128257674586778,0.0224177038335418,1.0
842,0.0020464999463621976,0.0038535584001325156,1.0
847,0.016163771403257355,0.029727704207164356,1.0
855,0.006541808035693,0.014732535517610444,1.0
863,0.01205060395190004,0.022500610044145407,1.0
869,0.009385526407604745,0.017691531944030125,1.0
875,0.013405088432194309,0.021210843574516594,1.0
880,0.008035122990102391,0.017745440573844445,1.0
888,0.010830808461587696,0.011160463520554054,1.0
895,0.002815724468951935,0.005232684419623447,1.0
901,0.011399240385182936,0.023051635301908683,1.0
909,0.006068788037000148,0.008438893539563294,1.0
916,0.026781409352672342,0.04525058965350498,1.0
926,0.0020504510221917996,0.003701671330424369,1.0
929,0.016782226586802458,0.030544117429795924,1.0
937,0.011881933022229084,0.02071087412510397,1.0
949,0.01414109233865934,0.025525572815166857,1.0
959,0.007285109643429476,0.014122226297367934,1.0
966,0.012934922232228682,0.020747023751983357,1.0
978,0.012475036811252789,0.017583878264329212,1.0
984,0.012913774257943166,0.023499333748744168,1.0
992,0.032018107278000696,0.06310030263034708,1.0
1001,0.0045738518701312495,0.008478165023719786,1.0
1010,0.008887245606259534,0.010446694461756435,1.0
1019,0.012726126294323955,0.020608699905631772,1.0
1034,0.007163899774873681,0.013727503090732326,1.0
1039,0.011160309044638049,0.016479832484473055,1.0
1049,0.0032845440197301653,0.005245141088274648,1.0
1057,0.003051936232136344,0.005586813571127743,1.0
1064,0.006446530945271078,0.00367538254957617,1.0
1072,0.008872155673034978,0.016008333597657434,1.0
1080,0.00875896855735274,0.013593421199693671,1.0
1088,0.018852686220420495,0.02815441119276881,1.0
1095,0.007558189797943975,0.01639045005228971,1.0
1103,0.006314617735559839,0.0077592479469861435,1.0
1110,0.008909807852611945,0.02103899891186804,1.0
1118,0.02897114316414372,0.04366297793415165,1.0
1127,0.002091016567781379,0.003969599913241411,1.0
1132,0.01575808248020735,0.02703407886171946,1.0
1140,0.005204168046207788,0.0037188372667774075,1.0
1151,0.002092350708783107,0.0037545738067233914,1.0
1161,0.013919148581484998,0.024521097304028797,1.0
1170,0.014858078682239033,0.03079113342326221,1.0
1177,0.005428364372384219,0.0040193099392718135,1.0
1182,0.008935225779408022,0.015072847811224213,1.0
1188,0.002168305356099572,0.003865730473266616,1.0
1194,0.015624736973954341,0.027626258879666177,1.0
1201,0.0029683729973894943,0.005503397551945921,1.0
1206,0.0057534282673016475,0.010816729026586251,1.0
1215,0.00804815036345012,0.010466087415851887,1.0
1225,0.002136936359119209,0.003753499722254709,1.0
1235,0.01124028228197935,0.019552936444992803,1.0
1242,0.021522171602143907,0.03910415725203813,1.0
1252,0.010173221795377753,0.022648895675684223,1.0
1258,0.003059063014742052,0.005305172808183543,1.0
1268,0.003696817033357437,0.009023392229390656,1.0
1277,0.004337975665463005,0.010029047389588453,1.0
1283,0.009266529384723143,0.01953366554000901,1.0
1291,0.027683812809564327,0.042779859960793,1.0
1301,0.0021338275738526325,0.0038481933094690756,1.0
1311,0.018970614698481252,0.03464421889238839,1.0
1321,0.005405395864297145,0.013484616686647643,1.0
1330,0.014887176829147208,0.025346791289054177,1.0
1336,0.0020253296570829503,0.0036590088792729865,1.0
1347,0.009506663324580465,0.018324686050081525,1.0
1355,0.008219923031091394,0.01837809157256321,1.0
1363,0.0029299643895628917,0.005562264277226062,1.0
1371,0.011568220924203837,0.013768724091424713,1.0
1381,0.0029969472151906143,0.005366559549131432,1.0
1388,0.011239378248123712,0.022932504017589173,1.0
1394,0.0022226326331748368,0.003948123433666819,1.0
1400,0.004631217768546285,0.008367359062387204,1.0
1408,0.031612222560486264,0.05287697554936835,1.0
1417,0.031127038819048988,0.05919267474826644,1.0
1424,0.010344394592117855,0.0159236985995883,1.0
1431,0.005395713496192354,0.0038069077334323275,1.0
1438,0.002154202025016962,0.0040165067093462445,1.0
1445,0.02143050925696439,0.041741613664525896,1.0
1452,0.004333933913493521,0.007161467675462449,1.0
1460,0.006791421452740793,0.01727905636592623,1.0
1464,0.0031554630109545297,0.005386090154774667,1.0
1473,0.00863284895376158,0.019959025028852863,1.0
1481,0.0200415092360004,0.03345974909997164,1.0
1486,0.0022751448708563105,0.0036878647048078452,1.0
1492,0.008492514243070503,0.015023826654925436,1.0
1499,0.02360909485326455,0.044875053106370584,1.0
1507,0.006089725908739074,0.003932163386576154,1.0
1511,0.002230237996657341,0.0037729635744423165,1.0
1516,0.005134078696326717,0.009032927209151175,1.0
1525,0.0073992323800309715,0.011302285734675128,1.0
1530,0.02537979120547783,0.044011400213586446,1.0
1534,0.012412634620630714,0.02257696845480017,1.0
1541,0.022831225555338317,0.04520645322049575,1.0
1547,0.0046879293840698215,0.008641372843075108,1.0
1551,0.013688238953765308,0.028880327613265,1.0
1558,0.011300652548559933,0.021566558005882534,1.0
1565,0.02690561814916288,0.043066108510572014,1.0
1577,0.006832286749536716,0.013295732416185679,1.0
1586,0.010665348125097089,0.01431555095197232,1.0
1593,0.009482299636847028,0.02243394381957235,1.0
1601,0.013318292464595661,0.0273379028533714,1.0
1608,0.009058289693639941,0.0162929720905266,1.0
1615,0.007349619822372694,0.013213711622957335,1.0
1620,0.006321028490420655,0.0072457341689489505,1.0
1625,0.012048667596738045,0.029438987225709923,1.0
1634,0.008183109011693326,0.014545001515892865,1.0
1641,0.00823627344883342,0.008239460511351854,1.0
1647,0.006452240538441752,0.009011275766333893,1.0
1653,0.013644322588913866,0.027929925209341344,1.0
1659,0.023123863297080955,0.04336829061630651,1.0
1670,0.009765200912625846,0.01885009329345259,1.0
1680,0.002143740902437314,0.0038390383921369344,1.0
1682,0.007157669156249873,0.014620058612949903,1.0
1690,0.0020335240139874363,0.0036037908492693345,1.0
1698,0.02267112848845757,0.034455140150717094,1.0
1702,0.003540471631464924,0.012084286106596263,1.0
1709,0.005488859788880126,0.010053501176608056,1.0
1714,0.013228601135572149,0.021402249026186357,1.0
1721,0.00980094036040058,0.021227220319589107,1.0
1730,0.00781190774205262,0.01643412127492405,1.0
1736,0.0028662643751171182,0.008244389100475813,1.0
1741,0.00902522317017092,0.011242390264179378,1.0
1748,0.006072756418275485,0.010876285524157094,1.0
1751,0.016743894849325123,0.03618653282690887,1.0
1758,0.0037432697024990225,0.006326078548476041,1.0
1764,0.016256196177061012,0.03151658727158778,1.0
1770,0.007859613902215,0.014510342301862789,1.0
1778,0.018662602316828106,0.029591212021077576,1.0
1791,0.015003334862247605,0.025453935719606323,1.0
1802,0.003480554007931263,0.00849950545025313,1.0
1811,0.0029307611225060813,0.005554068812678149,1.0
1814,0.0020480047110957816,0.003963445116717051,1.0
1818,0.0020548605763293796,0.003743094824224819,1.0
1828,0.017779596592609734,0.03314264026848059,1.0
1834,0.002170162711062671,0.0037206361718237387,1.0
1839,0.010052866821805295,0.01603068241438687,1.0
1847,0.008905224235568231,0.016136314910517927,1.0
1853,0.006307955348742305,0.0036247720707658854,1.0
1860,0.0019084950962073442,0.0038066375759921206,1.0
1865,0.015264789762247141,0.03039016959104613,1.0
1870,0.0027679340579663202,0.008088613087366142,1.0
1876,0.007710264706770853,0.01502633978824071,1.0
1882,0.007636607724651899,0.019362393879260476,1.0
1886,0.005030759889383704,0.010928975881995408,1.0
1893,0.005535654451352888,0.01195375854837381,1.0
1901,0.005067926307723065,0.009361885198523401,1.0
1907,0.02585044830727606,0.0461534557440851,1.0
1916,0.0054348756942785535,0.012977563047259763,1.0
1918,0.01869177774781033,0.031035282583551264,1.0
1925,0.010627920835600976,0.0207387636297934,1.0
1930,0.0045695860890129164,0.007010589517829576,1.0
1936,0.004464871079595996,0.007327833996874804,1.0
1944,0.0020493991794286494,0.0037619419467959415,1.0
1951,0.0022716828494791868,0.003468931556216353,1.0
1961,0.006080622013483864,0.008335546976919512,1.0
1970,0.00363642557652829,0.006440355300301246,1.0
1981,0.010262384203081641,0.014621235536235754,1.0
1990,0.011480614629846005,0.01617415724754582,1.0
1998,0.010065723787533561,0.012594918873418025,1.0
2003,0.005514534120112808,0.013792217453870263,1.0
2006,0.005526385217871901,0.003996784975719973,1.0
2014,0.001991294748805409,0.003806195709190713,1.0
2019,0.0031465483446874165,0.005398517921757686,1.0
2024,0.0123573704704785,0.019578117821610258,1.0
2031,0.0035491248347688073,0.006821651233480832,1.0
2040,0.004440670340610296,0.009234654038720652,1.0
2046,0.007396334302464426,0.013731646861254328,1.0
2053,0.006004137444079459,0.0052903607100054885,1.0
2058,0.012770920083049846,0.02239855899834465,1.0
2065,0.00945280281510578,0.019433743222781002,1.0
2069,0.008375772254529701,0.014093260091296328,1.0
2076,0.004695958217949215,0.008364472194175309,1.0
2082,0.014597409797562605,0.02872411978273487,1.0
2086,0.0019958544147150193,0.0038115714223515835,1.0
2092,0.009155650816808168,0.016893248633861824,1.0
2101,0.010949072734860371,0.025732873085716368,1.0
2106,0.008887726324908293,0.019739189886892033,1.0
2112,0.02169226044392643,0.03875614342478324,1.0
2119,0.006492952775323944,0.009560678424028812,1.0
2128,0.006798995694873746,0.01170689628911015,1.0
2134,0.0028968243626750997,0.008137683083237267,1.0
2139,0.006777900741316229,0.0119828976476903,1.0
2144,0.002928331454349525,0.005546284264024238,1.0
2151,0.016245894648983298,0.024598522475976946,1.0
2156,0.005757676351037586,0.01103921352966859,1.0
2160,0.007786200991354305,0.013319686531038235,1.0
2170,0.006212176685243205,0.014223269935910207,1.0
2179,0.0062172249718300855,0.01410769871467388,1.0
2185,0.005583030241910971,0.008171482370493739,1.0
2192,0.007527490311989671,0.012988749109090404,1.0
2197,0.002029491973237058,0.004033521958928928,1.0
2203,0.003603087656175657,0.00662859494888164,1.0
2209,0.005495892443632807,0.003869199943084212,1.0
2215,0.006440953624153113,0.0036008804003259173,1.0
2220,0.0035059814250307146,0.0049212045720271325,1.0
2229,0.02258408831330904,0.034035211978411375,1.0
2238,0.03218846005662307,0.041769702392744995,1.0
2248,0.008402524661542544,0.01310152292691118,1.0
2253,0.0059953485704525265,0.007453695067725234,1.0
2260,0.002156110981035575,0.0035807902213266973,1.0
2268,0.002172508224355763,0.0037776689177370986,1.0
2273,0.005466810594940183,0.006388007324269926,1.0
2281,0.002269716863574948,0.0035900953434991672,1.0
2293,0.009428401547804988,0.013641336340586103,1.0
2307,0.003677984223746704,0.008311550022164509,1.0
2318,0.003226128703664208,0.005056544527874068,1.0
2326,0.021166941391041624,0.03930617374985616,1.0
2335,0.0021289987427575508,0.0035839072823613443,1.0
2342,0.008606338198273111,0.01737860499766471,1.0
2349,0.002261123741497238,0.0036727254368635652,1.0
2357,0.00559690985209842,0.0037278739002084486,1.0
2363,0.00604264890464558,0.003689359243354431,1.0
2370,0.018565890791037886,0.02619308269756682,1.0
2374,0.012660374803454277,0.018618261765574236,1.0
2381,0.006090699737814393,0.00788708243809097,1.0
2392,0.03315337284824864,0.047726282310654976,1.0
2397,0.00950789138056821,0.011100537537742396,1.0
2406,0.0058291559490032795,0.006476680370754077,1.0
2413,0.0030077218958816194,0.0053293581069079644,1.0
2423,0.0051865959085724495,0.003662962856736073,1.0
2434,0.010465254182359135,0.021412573265159753,1.0
2443,0.012350985780372976,0.017896685774502607,1.0
2452,0.01554695198577146,0.032827256731657276,1.0
2459,0.0022771185191464444,0.0037448918165634564,1.0
2468,0.00220868475179875,0.0036630410882258313,1.0
2475,0.006156414938229686,0.011890169208154283,1.0
2486,0.016891432527507556,0.020081169109755808,1.0
2490,0.010002911527286258,0.012501014766604276,1.0
2502,0.00773603225350198,0.014749284176946046,1.0
2510,0.006421840199914701,0.007272366340725395,1.0
2513,0.011719858833244303,0.014492188939076039,1.0
2520,0.0033038032071477314,0.005211805946320746,1.0
2530,0.005223343265777401,0.003674527843036986,1.0
2535,0.005908616368856428,0.003687991311800772,1.0
2540,0.006775743267285087,0.00897871453588354,1.0
2548,0.009931952022062948,0.016711139806538204,1.0
2557,0.020857600316226663,0.0367844150276806,1.0
2570,0.005683244529048763,0.005036438629482822,1.0
2585,0.0032362274413374977,0.0051419836034960805,1.0
2592,0.0062282903243312555,0.007171271870624823,1.0
2598,0.017889965495463254,0.022362735650841566,1.0
2609,0.012155886926724518,0.0189679768791468,1.0
2616,0.007043786725593162,0.01003869311214498,1.0
2621,0.01209725886818739,0.018764565829178778,1.0
2634,0.008448529406980492,0.015452557757456926,1.0
2649,0.0025935957187136847,0.0034931650765078442,1.0
2658,0.008267149693221428,0.016602524137233152,1.0
2667,0.005892313797516855,0.0037228275677821444,1.0
2672,0.005292732975350811,0.0051071178802056865,1.0
2681,0.0031267117393577485,0.0049606144149723225,1.0
2690,0.002313637189253508,0.0037467268002773736,1.0
2694,0.0023058963050985298,0.0035953625336345232,1.0
2699,0.009249053856180786,0.020211535980706772,1.0
2710,0.0038872296051606064,0.00621154412060204,1.0
2716,0.0036800555321594344,0.0064844269578110715,1.0
2730,0.005332452214313614,0.005242887986796329,1.0
2738,0.02784746167373884,0.05204848639536882,1.0
2749,0.0023195127089880208,0.0035261003253332555,1.0
2757,0.00894469224280412,0.01865470225324908,1.0
2765,0.006717866666469346,0.014811974472520136,1.0
2770,0.0038901159259160283,0.006190589820486946,1.0
2776,0.010377603179345177,0.01929506980454951,1.0
2781,0.022340584653729578,0.04076260360159467,1.0
2790,0.015642682028397935,0.020875813047243365,1.0
2797,0.011419505407934889,0.015255388626145713,1.0
2808,0.0022400746922086228,0.0035546052793125333,1.0
2818,0.007981573485438705,0.008291299080019379,1.0
2821,0.005616036744186705,0.005139409831732734,1.0
2832,0.010078652512091354,0.012154540527038833,1.0
2846,0.005741910585666553,0.007247187491043715,1.0
2855,0.0023283964199287653,0.0036575806549415915,1.0
2863,0.006884806631759037,0.012567992464544885,1.0
2870,0.010428765656675363,0.01907812573627423,1.0
2874,0.0031317184140868025,0.005086308235276268,1.0
2880,0.005812959819518737,0.006404503985964402,1.0
2888,0.00867969605252675,0.012351615357035332,1.0
2894,0.005092313482750695,0.0036020899294154983,1.0
2900,0.008757435673603054,0.018261582307762335,1.0
2907,0.006169002867102891,0.008178971028350057,1.0
2913,0.007699840406462544,0.0128295823137471,1.0
2923,0.01033023104018469,0.01471683330094066,1.0
2933,0.006696864159924008,0.007230831350122377,1.0
2940,0.0022281655739923387,0.0037417349594505724,1.0
2943,0.00843970268835326,0.009424292829989408,1.0
2946,0.0056191819811666766,0.007256491795530238,1.0
2953,0.006149158424290024,0.013390645082395942,1.0
2966,0.003363354799796072,0.0051443332151104165,1.0
2974,0.007489799098827429,0.0073699510844706904,1.0
2983,0.007090553432305055,0.005089127761231594,1.0
2989,0.0030850106995744296,0.005247462926912045,1.0
2995,0.0037797802609727304,0.006318249404767388,1.0
3002,0.0021491584050072387,0.0036923502173863343,1.0
3008,0.003030784414622444,0.004977209744741145,1.0
3016,0.003987547183972206,0.006378117403413696,1.0
3022,0.005240787807208028,0.003601889639082484,1.0
3029,0.009616997358502424,0.016490410354875844,1.0
3037,0.00900430169916852,0.01566359041040027,1.0
3045,0.008694678140683388,0.015538135934325304,1.0
3051,0.008171368416624266,0.014591856662275401,1.0
3057,0.005493830883331865,0.009350453663235267,1.0
3061,0.005897132520012269,0.00657556582993942,1.0
3066,0.00218847404370746,0.003494287384070992,1.0
3076,0.01214652316088048,0.018355356135305426,1.0
3082,0.020765180263547893,0.03752034774897892,1.0
3087,0.009647463520414474,0.016219293799913333,1.0
3093,0.002267034758011081,0.0035791710939952147,1.0
3102,0.005138447031637157,0.003978446521032089,1.0
3110,0.01223667701197737,0.016799789838386196,1.0
3118,0.011472247967406703,0.018604233474259917,1.0
3124,0.01253310323866905,0.01465027774225074,1.0
3136,0.0025944072054434877,0.0034995018127211386,1.0
3147,0.006043542240426862,0.006928675146402992,1.0
3157,0.008761379410660694,0.017315599346111175,1.0
3172,0.019297889094506443,0.02467370968001521,1.0
3180,0.007485826489210945,0.012414205793138887,1.0
3189,0.0020723592185357726,0.0038034854099105505,1.0
3201,0.003975699123845292,0.006001190695291847,1.0
3208,0.005298246908547486,0.0038176538922058455,1.0
3214,0.002134821360529948,0.0038553811732185876,1.0
3222,0.0031741001602731862,0.0052740523186719564,1.0
3228,0.0023043623140800817,0.003607047348744703,1.0
3241,0.008857199056435153,0.01832455725438582,1.0
3247,0.015754989361260817,0.02495418295886856,1.0
3254,0.005642744213062274,0.011414201162315032,1.0
3261,0.006301018728327633,0.011827015825352075,1.0
3266,0.005070293750351826,0.0035762075673436053,1.0
3270,0.011478863029518517,0.01760378907094166,1.0
3277,0.006369320410668715,0.007581050513213116,1.0
3282,0.002312134826519158,0.003664631195617497,1.0
3285,0.007499767591151241,0.010346277081866868,1.0
3291,0.009982382886573892,0.014892512087961836,1.0
3300,0.0024785470851194,0.0035728911059978406,1.0
3302,0.003750073994672825,0.0065419913475990785,1.0
3305,0.0052505247484606,0.005222934795446407,1.0
3310,0.011318247512744121,0.019999537704373,1.0
3320,0.01182507299026287,0.01776365179888925,1.0
3329,0.00855326568679384,0.015390281739781178,1.0
3335,0.002143651642753492,0.003848708790713054,1.0
3340,0.01728729962644675,0.022014249120588806,1.0
3346,0.006062072988382631,0.006566126468710487,1.0
3352,0.005482579331996046,0.005006726150028472,1.0
3363,0.0029813261499851695,0.005308028639484199,1.0
3367,0.016254696342934388,0.029272768249232105,1.0
3371,0.005770969530583972,0.007541580103754478,1.0
3376,0.009271463581278066,0.009967340307119054,1.0
3383,0.007324486513028269,0.007186431187968434,1.0
3391,0.00918326723910804,0.008964471020884632,1.0
3401,0.013232340626481747,0.022544398028536316,1.0
3410,0.011146781116206327,0.01758718620970733,1.0
3414,0.0022318153104590194,0.0037308256426473087,1.0
3418,0.008916163836794088,0.014778043991436781,1.0
3426,0.005596145144011738,0.0035098874339648295,1.0
3436,0.0158801187471107,0.0190684201698991,1.0
3445,0.006414845116128868,0.008175347114103277,1.0
3452,0.009062656056276966,0.01704285578324244,1.0
3464,0.006186357703205371,0.0076821866861876975,1.0
3472,0.009118509400846525,0.011384837253942771,1.0
3480,0.005196991733522571,0.0036591590026392538,1.0
3484,0.003747026730937895,0.009190445865499546,1.0
3489,0.008789971350760843,0.0049521073572296025,1.0
3494,0.0055903713120476015,0.0037558330937013788,1.0
3503,0.005919064073893822,0.003938866170135431,1.0
3510,0.003176146882538362,0.008008683564296713,1.0
3516,0.006686624587286524,0.011208749593288348,1.0
3529,0.005962849835213183,0.006624491081055391,1.0
3536,0.00227437107992387,0.0036245468613701573,1.0
3544,0.002330918913915255,0.0036353632221242252,1.0
3550,0.008164272398518283,0.01389836975183906,1.0
3555,0.005886197427888276,0.007392968271241587,1.0
3561,0.00963616945111316,0.012227024724748972,1.0
3569,0.008079857715933737,0.010761201413777231,1.0
3578,0.012263042220337271,0.012745057397084692,1.0
3585,0.00573822593735924,0.005301315303299846,1.0
3592,0.007170902518678505,0.005922592194921993,1.0
3603,0.014625158756339764,0.029273559468004775,1.0
3609,0.009757539792897762,0.01562008463849162,1.0
3623,0.008163200279452248,0.01787759807165899,1.0
3631,0.0030385226092818933,0.005294196109562556,1.0
3638,0.005357303654803913,0.005404095201030928,1.0
3642,0.005053389138422737,0.003649053129076236,1.0
3655,0.004339728891907543,0.007432749316580768,1.0
3662,0.005843745569167657,0.008768624496138605,1.0
3671,0.0022371055692495165,0.003566603801795772,1.0
3682,0.004766085914025743,0.008146728063484864,1.0
3692,0.0022648916563861744,0.003601701049971641,1.0
3696,0.010649081846959481,0.02070657490055992,1.0
3704,0.00547828568114266,0.0038197448406116757,1.0
3708,0.005574166907931067,0.005449369132374908,1.0
3717,0.009616315712018889,0.017908969492465805,1.0
3725,0.007942284969904873,0.006939397325369396,1.0
3730,0.008620583689227614,0.011983376964753177,1.0
3734,0.0036958185229674385,0.006231831786268868,1.0
3747,0.004070293179846349,0.006319362111397683,1.0
3749,0.014815979832936272,0.02090485094255193,1.0
3759,0.005847466865598722,0.0036194494588037075,1.0
3763,0.0037076605579756854,0.006487371807379931,1.0
3772,0.004954232755184875,0.00364500832510488,1.0
3780,0.0020602395012525965,0.0037715720039654898,1.0
3790,0.0031927784162601044,0.0051592512760554226,1.0
3799,0.0038173340316663452,0.008643998639593569,1.0
3803,0.01298550750670732,0.023219511918915532,1.0
3810,0.0037790545085433285,0.006381906983332757,1.0
3818,0.0021842208817755893,0.0035233262757408575,1.0
3825,0.006445975808714553,0.009873881258040468,1.0
3835,0.002232201068305338,0.003736155576089204,1.0
3841,0.007645789447217829,0.007589586790426737,1.0
3848,0.013264333664238851,0.02554309949343848,1.0
3856,0.0038614852483145317,0.006066945275227435,1.0
3859,0.019569732767035643,0.04171204925982582,1.0
3867,0.011215749070686195,0.019896471771577325,1.0
3875,0.011432979124125308,0.02017475600647568,1.0
3880,0.002118554276954124,0.0036184711492871706,1.0
3887,0.006935431567160296,0.009601161382450334,1.0
3898,0.006266170699674564,0.007463039399660066,1.0
3907,0.0038757928450262515,0.006303661870879971,1.0
3914,0.005863339725423232,0.00725430582947448,1.0
3922,0.0030106826393168787,0.00534881729334546,1.0
3928,0.00423129814115758,0.009813488101429024,1.0
3937,0.010364300008481419,0.011031099272444724,1.0
3940,0.012031254967992238,0.014616838764056903,1.0
3946,0.008790236372975454,0.021865921400170636,1.0
3952,0.00561375310691871,0.0035923399210916885,1.0
3959,0.0022278109175014153,0.0036377097766137328,1.0
3966,0.0036335796259755154,0.008664829742876053,1.0
3972,0.0031173379174410684,0.00505612366021514,1.0
3981,0.0021816610896205706,0.003594472147246229,1.0
3987,0.00625218303421332,0.010403141594358296,1.0
3996,0.003573712759784922,0.0059481019713174465,1.0
4005,0.004052050139680611,0.007568320165100623,1.0
4011,0.007929801665931633,0.008448481453902687,1.0
4016,0.007008559198333457,0.012614120846036619,1.0
4021,0.005274528325739473,0.006352097828132344,1.0
4035,0.0036565565454772177,0.006777961686012081,1.0
4040,0.011496109838539067,0.015629820193227024,1.0
4048,0.0037908654144372628,0.006407331105388287,1.0
4053,0.017652984535940813,0.02478042982041442,1.0
4058,0.009180292860261946,0.020235596535667373,1.0
4065,0.011814302387002436,0.01896915342636491,1.0
4073,0.00565675246376407,0.006285486643299161,1.0
4079,0.0024016296324328237,0.003568149829450273,1.0
4086,0.002084613397904107,0.0032905133845847773,1.0
4096,0.005060738991235825,0.003639659829256383,1.0
4104,0.005240440076911909,0.013569814872359602,1.0
4116,0.005871520223738547,0.005007872105358108,1.0
4125,0.0020523748447629706,0.0037321246881156654,1.0
4132,0.005819716516543902,0.0037033622755101346,1.0
4135,0.00590898901974361,0.0034003156775471994,1.0
4144,0.008274428684889975,0.006375447422539186,1.0
4147,0.003948255392865219,0.006419629156316838,1.0
4154,0.009739758348080588,0.021301869029656688,1.0
4165,0.005639593819432713,0.009792734345335228,1.0
4174,0.010220308924726074,0.00820911686519356,1.0
4182,0.006680830562040623,0.00905406733829727,1.0
4189,0.015487889449077811,0.021444300486029518,1.0
4195,0.005907366723780547,0.009250764183584002,1.0
4203,0.006474164269916119,0.004949455608558471,1.0
